NamedEntity-Organisation: CDU |frequenzy: 1002
NamedEntity-Organisation: Bundesverbandes Deutscher Inkasso-Unternehmen  |frequenzy: 1
NamedEntity-Organisation: Eifers |frequenzy: 1
NamedEntity-Organisation: Deutschen Bundespost |frequenzy: 1
NamedEntity-Organisation: EEG-Kosten |frequenzy: 1
NamedEntity-Organisation: Universität Durham |frequenzy: 1
NamedEntity-Organisation: SPD-Parteivorstand |frequenzy: 1
NamedEntity-Organisation: Bundesminister Dr  Gerd Müller |frequenzy: 1
NamedEntity-Organisation: EFSM |frequenzy: 1
NamedEntity-Organisation: IPCC-Gründung |frequenzy: 1
NamedEntity-Organisation: Académie française |frequenzy: 1
NamedEntity-Organisation: Wettbewerbsstandards |frequenzy: 1
NamedEntity-Organisation: Waffenrechts! |frequenzy: 1
NamedEntity-Organisation: Deutsche Telekom für die Verlegung |frequenzy: 1
NamedEntity-Organisation: Kommission für Baulandmobilisierung |frequenzy: 1
NamedEntity-Organisation: GittaConnemannCDU |frequenzy: 1
NamedEntity-Organisation: kommunistische Militär |frequenzy: 1
NamedEntity-Organisation: Modrow-Regierung |frequenzy: 1
NamedEntity-Organisation: Schutzstatus |frequenzy: 1
NamedEntity-Organisation: Mission Gazelle |frequenzy: 1
NamedEntity-Organisation: HeimatParl |frequenzy: 1
NamedEntity-Organisation: Agentur für Innovationen |frequenzy: 1
NamedEntity-Organisation: EU-Abgabe |frequenzy: 1
NamedEntity-Organisation: Uni Halle |frequenzy: 1
NamedEntity-Organisation: GreenTech |frequenzy: 1
NamedEntity-Organisation: PSPP-Programm |frequenzy: 1
NamedEntity-Organisation: Tag eins |frequenzy: 1
NamedEntity-Organisation: Warenwelt |frequenzy: 1
NamedEntity-Organisation: Impfchaos |frequenzy: 1
NamedEntity-Organisation: Al-Azhar-Universität |frequenzy: 1
NamedEntity-Organisation: Deine Lippen |frequenzy: 1
NamedEntity-Organisation: Migrationsberatungszentrum |frequenzy: 1
NamedEntity-Organisation: Deutsch-Polnische Jugendwerk! |frequenzy: 1
NamedEntity-Organisation: Etats für Entwicklungszusammenarbeit an die Aufwüchse |frequenzy: 1
NamedEntity-Organisation: Deutschen Studentenwerk |frequenzy: 1
NamedEntity-Organisation: deutsche Cannabiskontroll- und -ablehnungspolitik |frequenzy: 1
NamedEntity-Organisation: EU-Verwaltung |frequenzy: 1
NamedEntity-Organisation: NATO-Quote |frequenzy: 1
NamedEntity-Organisation: IT-Schutz |frequenzy: 1
NamedEntity-Organisation: derAusschreibung |frequenzy: 1
NamedEntity-Organisation: Jungen Union |frequenzy: 1
NamedEntity-Organisation: Fahrbahnlänge |frequenzy: 1
NamedEntity-Organisation: EU-Gurkenkrümmung |frequenzy: 1
NamedEntity-Organisation: Europäischen Wirtschaftsraum |frequenzy: 1
NamedEntity-Organisation: AFBG-Förderung |frequenzy: 1
NamedEntity-Organisation: Raumschaft Idlib |frequenzy: 1
NamedEntity-Organisation: BGH-Richter |frequenzy: 1
NamedEntity-Organisation: Hause FDP |frequenzy: 1
NamedEntity-Organisation: Desinformations-Superspreader |frequenzy: 1
NamedEntity-Organisation: Schengen-Außengrenzen |frequenzy: 1
NamedEntity-Organisation: Aktion Reinhardt |frequenzy: 1
NamedEntity-Organisation: Orgelbauermeister |frequenzy: 1
NamedEntity-Organisation: Sophia |frequenzy: 1
NamedEntity-Organisation: UN-Umsiedlungspläne |frequenzy: 1
NamedEntity-Organisation: Indiana Jones |frequenzy: 1
NamedEntity-Organisation: organisierter Kriminalität |frequenzy: 1
NamedEntity-Organisation: Islamophobie |frequenzy: 1
NamedEntity-Organisation: EU-Abgeordneten |frequenzy: 1
NamedEntity-Organisation: E-Bikes |frequenzy: 1
NamedEntity-Organisation: KrammeChristine |frequenzy: 1
NamedEntity-Organisation: Genting Hong Kong |frequenzy: 1
NamedEntity-Organisation: Protokoll 1Anlage 32Damit |frequenzy: 1
NamedEntity-Organisation: Kramp-Karrenbauer! |frequenzy: 1
NamedEntity-Organisation: GRÜNENLuise |frequenzy: 1
NamedEntity-Organisation: Unsere Partei |frequenzy: 1
NamedEntity-Organisation: Frömming |frequenzy: 1
NamedEntity-Organisation: Klimawandel |frequenzy: 1
NamedEntity-Organisation: Volksinitiativen |frequenzy: 1
NamedEntity-Organisation: Ehrenamt geben Kindern, Jugendlichen und Senioren |frequenzy: 1
NamedEntity-Organisation: Grünen durchs Parlament |frequenzy: 1
NamedEntity-Organisation: Saddam |frequenzy: 1
NamedEntity-Organisation: FAO |frequenzy: 1
NamedEntity-Organisation: Freistellungsmöglichkeiten für Ehrenamtliche, die Herr Mayer |frequenzy: 1
NamedEntity-Organisation: Bundeswehr! |frequenzy: 1
NamedEntity-Organisation: Combat |frequenzy: 1
NamedEntity-Organisation: europäischen Unionsrecht |frequenzy: 1
NamedEntity-Organisation: Kfz-Stillstandssteuer! |frequenzy: 1
NamedEntity-Organisation: Europäischen Wirtschaftsgemeinschaft |frequenzy: 1
NamedEntity-Organisation: Bundesamt für Verfassungsschutz Lügen |frequenzy: 1
NamedEntity-Organisation: MDR Thüringen |frequenzy: 1
NamedEntity-Organisation: Wirtschaftsanwalts Harbarthzum |frequenzy: 1
NamedEntity-Organisation: Liebe Handwerker |frequenzy: 1
NamedEntity-Organisation: Junge Digitale Wirtschaft |frequenzy: 1
NamedEntity-Organisation: Schäuble |frequenzy: 1
NamedEntity-Organisation: Rückfall |frequenzy: 1
NamedEntity-Organisation: Deutschen Bundeswehr |frequenzy: 1
NamedEntity-Organisation: It’s time to |frequenzy: 1
NamedEntity-Organisation: Müllers |frequenzy: 1
NamedEntity-Organisation: Ministerium für Landwirtschaft |frequenzy: 1
NamedEntity-Organisation: UK |frequenzy: 1
NamedEntity-Organisation: Turbo-Virus |frequenzy: 1
NamedEntity-Organisation: Kieler Institut für Weltwirtschaft |frequenzy: 1
NamedEntity-Organisation: Bundesamt für Bevölkerungsschutz |frequenzy: 1
NamedEntity-Organisation: Deutsche Marine |frequenzy: 1
NamedEntity-Organisation: Bund Deutscher Rechtspfleger |frequenzy: 1
NamedEntity-Organisation: Bundesministeriums für Bildung und Forschung |frequenzy: 1
NamedEntity-Organisation: Diplomacy – Verteidigung |frequenzy: 1
NamedEntity-Organisation: Hürde EU |frequenzy: 1
NamedEntity-Organisation: deutsche Schuld- und Büßerhaltung |frequenzy: 1
NamedEntity-Organisation: ÖPNV-Verbindungen |frequenzy: 1
NamedEntity-Organisation: Schwangerschaft Körper |frequenzy: 1
NamedEntity-Organisation: Stiftung Marktwirtschaft |frequenzy: 1
NamedEntity-Organisation: Bundesamtes für Bevölkerungsschutz und Katastrophenhilfe |frequenzy: 1
NamedEntity-Organisation: TSE-Kassen |frequenzy: 1
NamedEntity-Organisation: nix! |frequenzy: 1
NamedEntity-Organisation: NS-Vernichtungskriegs |frequenzy: 1
NamedEntity-Organisation: BKA |frequenzy: 1
NamedEntity-Organisation: libanesische Regierung |frequenzy: 1
NamedEntity-Organisation: ECCL |frequenzy: 1
NamedEntity-Organisation: Jahr Milliardentransfers |frequenzy: 1
NamedEntity-Organisation: Forum Recht |frequenzy: 1
NamedEntity-Organisation: Putzlappen |frequenzy: 1
NamedEntity-Organisation: Chaos! |frequenzy: 1
NamedEntity-Organisation: Ihrem Ministerium |frequenzy: 1
NamedEntity-Organisation: Ministerium für Ernährung und Landwirtschaft |frequenzy: 1
NamedEntity-Organisation: NABEG |frequenzy: 1
NamedEntity-Organisation: LMBV |frequenzy: 1
NamedEntity-Organisation: Gratulation |frequenzy: 1
NamedEntity-Organisation: Gemeinsamen Außen- und Sicherheitspolitik |frequenzy: 1
NamedEntity-Organisation: politisch-administrativen Kontakten |frequenzy: 1
NamedEntity-Organisation: Pauschale Grundrechtseinschränkungen |frequenzy: 1
NamedEntity-Organisation: Liefers! |frequenzy: 1
NamedEntity-Organisation: Doppelehe |frequenzy: 1
NamedEntity-Organisation: deutsche EU-Bürger |frequenzy: 1
NamedEntity-Organisation: Organisation von Informationen |frequenzy: 1
NamedEntity-Organisation: Grünen Bands |frequenzy: 1
NamedEntity-Organisation: EU-Ratspräsidentschaft! |frequenzy: 1
NamedEntity-Organisation: Deutschland Negatives |frequenzy: 1
NamedEntity-Organisation: Abgeordneter Kollege Minister Müller! |frequenzy: 1
NamedEntity-Organisation: KfW Ausleihprogramme |frequenzy: 1
NamedEntity-Organisation: Bau- und Wohnungspolitik unserer Zeit |frequenzy: 1
NamedEntity-Organisation: europäischen Bauprodukte-Verordnung |frequenzy: 1
NamedEntity-Organisation: NSDAP-Mitglied |frequenzy: 1
NamedEntity-Organisation: Ehrenamt leider Gottes saurer Wein |frequenzy: 1
NamedEntity-Organisation: Ghana Beyond Aid |frequenzy: 1
NamedEntity-Organisation: BIM |frequenzy: 1
NamedEntity-Organisation: europäischen NATO-­Partner |frequenzy: 1
NamedEntity-Organisation: Europäische Hochschullehre |frequenzy: 1
NamedEntity-Organisation: Stoßzeiten |frequenzy: 1
NamedEntity-Organisation: Die Welt“  |frequenzy: 1
NamedEntity-Organisation: DARPA |frequenzy: 1
NamedEntity-Organisation: LTE-Netzausbau |frequenzy: 1
NamedEntity-Organisation: Geschäftsmodell! |frequenzy: 1
NamedEntity-Organisation: Union die Kraft |frequenzy: 1
NamedEntity-Organisation: Düngemittelpaket |frequenzy: 1
NamedEntity-Organisation: Europäischen Zentralbank mit Null- und Negativzinsen |frequenzy: 1
NamedEntity-Organisation: Konzernvorstands |frequenzy: 1
NamedEntity-Organisation: AfD-Spende |frequenzy: 1
NamedEntity-Organisation: Union usw  |frequenzy: 1
NamedEntity-Organisation: abweichen – |frequenzy: 1
NamedEntity-Organisation: Bundesminister für Ernährung und Landwirtschaft |frequenzy: 1
NamedEntity-Organisation: IT-Systeme der Polizei |frequenzy: 1
NamedEntity-Organisation: Mansmann |frequenzy: 1
NamedEntity-Organisation: Partnern Deutschlands |frequenzy: 1
NamedEntity-Organisation: Blaue Partei lädt |frequenzy: 1
NamedEntity-Organisation: Absurd |frequenzy: 1
NamedEntity-Organisation: Niedersächsischen Ministeriums für Soziales |frequenzy: 1
NamedEntity-Organisation: Gesellschaft für eSport |frequenzy: 1
NamedEntity-Organisation: Gewerbesteuerausfalls der Kommunen |frequenzy: 1
NamedEntity-Organisation: SdK |frequenzy: 1
NamedEntity-Organisation: Bundessozialgericht |frequenzy: 1
NamedEntity-Organisation: wir Jahr |frequenzy: 1
NamedEntity-Organisation: Kurzarbeitergeldregelung |frequenzy: 1
NamedEntity-Organisation: Verehrtes Haus |frequenzy: 1
NamedEntity-Organisation: Unsere Mission“ – ich |frequenzy: 1
NamedEntity-Organisation: WASG |frequenzy: 1
NamedEntity-Organisation: Herrschaft des Unrechts |frequenzy: 1
NamedEntity-Organisation: EU-Großmachtfantasien |frequenzy: 1
NamedEntity-Organisation: Aufwand |frequenzy: 1
NamedEntity-Organisation: Unterlagenbehörde |frequenzy: 1
NamedEntity-Organisation: HackerPeter |frequenzy: 1
NamedEntity-Organisation: Dritte Welt |frequenzy: 1
NamedEntity-Organisation: Unfassbar! |frequenzy: 1
NamedEntity-Organisation: irakischen Streitkräfte |frequenzy: 1
NamedEntity-Organisation: CDU-geführten Ressorts |frequenzy: 1
NamedEntity-Organisation: NS-Völkermordes |frequenzy: 1
NamedEntity-Organisation: Deutschen Corporate Governance Kodex |frequenzy: 1
NamedEntity-Organisation: Potenzials für erneuerbare Energien |frequenzy: 1
NamedEntity-Organisation: Union der Schutz der Soldaten |frequenzy: 1
NamedEntity-Organisation: Stigma |frequenzy: 1
NamedEntity-Organisation: FC Bayern  |frequenzy: 1
NamedEntity-Organisation: Volksvertretung;eines Gebildes |frequenzy: 1
NamedEntity-Organisation: Green Deals |frequenzy: 1
NamedEntity-Organisation: Oppositionsbank |frequenzy: 1
NamedEntity-Organisation: Finanzplatzes Deutschland |frequenzy: 1
NamedEntity-Organisation: Humboldt |frequenzy: 1
NamedEntity-Organisation: Gscheitle! |frequenzy: 1
NamedEntity-Organisation: BMG |frequenzy: 1
NamedEntity-Organisation: Stanford |frequenzy: 1
NamedEntity-Organisation: G-20-Staat |frequenzy: 1
NamedEntity-Organisation: Herren – |frequenzy: 1
NamedEntity-Organisation: tollen Männern und Vätern |frequenzy: 1
NamedEntity-Organisation: Agentur zur Förderung |frequenzy: 1
NamedEntity-Organisation: Smart Factory |frequenzy: 1
NamedEntity-Organisation: BundesrepublikDeutschland |frequenzy: 1
NamedEntity-Organisation: libysche Marine |frequenzy: 1
NamedEntity-Organisation: Personals der Vereinten Nationen |frequenzy: 1
NamedEntity-Organisation: DEG |frequenzy: 1
NamedEntity-Organisation: HilseNicole HöchstDr |frequenzy: 1
NamedEntity-Organisation: deutsche Bundeshaushalt |frequenzy: 1
NamedEntity-Organisation: VDMA |frequenzy: 1
NamedEntity-Organisation: FDP-Verteidigungspolitiker |frequenzy: 1
NamedEntity-Organisation: Zweitens |frequenzy: 1
NamedEntity-Organisation: CNN |frequenzy: 1
NamedEntity-Organisation: europäischen Gesellschaft |frequenzy: 1
NamedEntity-Organisation: Seed-Investment |frequenzy: 1
NamedEntity-Organisation: FDP-Fraktion Themenschnipsel |frequenzy: 1
NamedEntity-Organisation: National Security Commission on Artificial Intelligence |frequenzy: 1
NamedEntity-Organisation: FlixBus |frequenzy: 1
NamedEntity-Organisation: Alleiniges |frequenzy: 1
NamedEntity-Organisation: MSFR |frequenzy: 1
NamedEntity-Organisation: SÜ KSK |frequenzy: 1
NamedEntity-Organisation: Schrottreaktor Tihange Populismus |frequenzy: 1
NamedEntity-Organisation: Protokoll1 |frequenzy: 1
NamedEntity-Organisation: DTG |frequenzy: 1
NamedEntity-Organisation: HRG |frequenzy: 1
NamedEntity-Organisation: Skonto |frequenzy: 1
NamedEntity-Organisation: High-Tech Gründerfonds |frequenzy: 1
NamedEntity-Organisation: Dr -Leo-Löwenstein-Kaserne |frequenzy: 1
NamedEntity-Organisation: Sportfliegerei |frequenzy: 1
NamedEntity-Organisation: Deutsche Bundestag der Haushaltsgesetzgeber |frequenzy: 1
NamedEntity-Organisation: AfD Alleinerziehende |frequenzy: 1
NamedEntity-Organisation: Wehrmachtssoldaten |frequenzy: 1
NamedEntity-Organisation: Mikrokosmos Bundestag |frequenzy: 1
NamedEntity-Organisation: Binden |frequenzy: 1
NamedEntity-Organisation: UEFA |frequenzy: 1
NamedEntity-Organisation: Unterhauses |frequenzy: 1
NamedEntity-Organisation: Demokratinnen und Demokraten |frequenzy: 1
NamedEntity-Organisation: U-17-Mannschaft |frequenzy: 1
NamedEntity-Organisation: AMISOM |frequenzy: 1
NamedEntity-Organisation: SPD-Ministern |frequenzy: 1
NamedEntity-Organisation: Toskana-Haus |frequenzy: 1
NamedEntity-Organisation: Regelungen– |frequenzy: 1
NamedEntity-Organisation: Bundes für die Länder |frequenzy: 1
NamedEntity-Organisation: Agentur für Desinformation |frequenzy: 1
NamedEntity-Organisation: Bürger Deutschlands |frequenzy: 1
NamedEntity-Organisation: ÖPNV-Kombinats |frequenzy: 1
NamedEntity-Organisation: Merkels Asyldesaster |frequenzy: 1
NamedEntity-Organisation: EU-Mist |frequenzy: 1
NamedEntity-Organisation: ESM-Mitgliedsländer |frequenzy: 1
NamedEntity-Organisation: US-Handel |frequenzy: 1
NamedEntity-Organisation: EU-Entwurf |frequenzy: 1
NamedEntity-Organisation: Nordirland |frequenzy: 1
NamedEntity-Organisation: IS-Terroristen |frequenzy: 1
NamedEntity-Organisation: Christlichen Seefahrt |frequenzy: 1
NamedEntity-Organisation: Target2  |frequenzy: 1
NamedEntity-Organisation: DITIB Imame |frequenzy: 1
NamedEntity-Organisation: FDP Kurz |frequenzy: 1
NamedEntity-Organisation: Kollegin Gohlke |frequenzy: 1
NamedEntity-Organisation: Gesellschaft zerfrisst“ Die AfD Sachsen |frequenzy: 1
NamedEntity-Organisation: UNDP |frequenzy: 1
NamedEntity-Organisation: Bahnfunk |frequenzy: 1
NamedEntity-Organisation: Mittelhöhe |frequenzy: 1
NamedEntity-Organisation: Transitland |frequenzy: 1
NamedEntity-Organisation: IED |frequenzy: 1
NamedEntity-Organisation: Wilke |frequenzy: 1
NamedEntity-Organisation: Mission Sea Guardian |frequenzy: 1
NamedEntity-Organisation: EU-Zentralisten |frequenzy: 1
NamedEntity-Organisation: NS-Jargon |frequenzy: 1
NamedEntity-Organisation: Partei des deutschen Grundgesetzes |frequenzy: 1
NamedEntity-Organisation: Stiftung Datenschutz |frequenzy: 1
NamedEntity-Organisation: Masterplan der Bundesregierung? |frequenzy: 1
NamedEntity-Organisation: Türkei Energieeffizienz |frequenzy: 1
NamedEntity-Organisation: Landesminister für Inneres und Kommunales des |frequenzy: 1
NamedEntity-Organisation: Impfportal |frequenzy: 1
NamedEntity-Organisation: Democracia-Christianisierung |frequenzy: 1
NamedEntity-Organisation: Paul-Ehrlich-Institut |frequenzy: 1
NamedEntity-Organisation: VAG |frequenzy: 1
NamedEntity-Organisation: Jugend der Elite |frequenzy: 1
NamedEntity-Organisation: Doppelhaushälften |frequenzy: 1
NamedEntity-Organisation: EU-Umverteilungsinteressen |frequenzy: 1
NamedEntity-Organisation: Rheinisch-Bergischen TechnologieZentrum |frequenzy: 1
NamedEntity-Organisation: DB |frequenzy: 1
NamedEntity-Organisation: RedaktionsNetzwerk Deutschland |frequenzy: 1
NamedEntity-Organisation: Attraktivität der |frequenzy: 1
NamedEntity-Organisation: Grünen lese |frequenzy: 1
NamedEntity-Organisation: Liebe Wähler! |frequenzy: 1
NamedEntity-Organisation: YouTube! |frequenzy: 1
NamedEntity-Organisation: IhnenPräsident |frequenzy: 1
NamedEntity-Organisation: Libanesische Republik |frequenzy: 1
NamedEntity-Organisation: Internationale Arbeitsorganisation |frequenzy: 1
NamedEntity-Organisation: Außer-Haus-Verpflegung |frequenzy: 1
NamedEntity-Organisation: Marktwirtschaft! |frequenzy: 1
NamedEntity-Organisation: Metro-Konzerns |frequenzy: 1
NamedEntity-Organisation: Wehrbeauftragten! |frequenzy: 1
NamedEntity-Organisation: GroKo-Fraktionen |frequenzy: 1
NamedEntity-Organisation: NATO-Partnern |frequenzy: 1
NamedEntity-Organisation: Geschäftsordnungsdebatte |frequenzy: 1
NamedEntity-Organisation: Frankreich |frequenzy: 1
NamedEntity-Organisation: Plans |frequenzy: 1
NamedEntity-Organisation: RAF-Terroristen |frequenzy: 1
NamedEntity-Organisation: Pauschal |frequenzy: 1
NamedEntity-Organisation: round |frequenzy: 1
NamedEntity-Organisation: Fleischerhandwerk |frequenzy: 1
NamedEntity-Organisation: National Liberation Army |frequenzy: 1
NamedEntity-Organisation: NicolaisenMichaela |frequenzy: 1
NamedEntity-Organisation: BDS-Kampagne |frequenzy: 1
NamedEntity-Organisation: ÄrzteZeitung |frequenzy: 1
NamedEntity-Organisation: Unsere Bundeswehr |frequenzy: 1
NamedEntity-Organisation: Einsatzreife |frequenzy: 1
NamedEntity-Organisation: ALDE |frequenzy: 1
NamedEntity-Organisation: Bystron |frequenzy: 1
NamedEntity-Organisation: Nationalstaates |frequenzy: 1
NamedEntity-Organisation: StettenDieter StierGero StorjohannStephan StrackeMax StraubingerDr |frequenzy: 1
NamedEntity-Organisation: DeutschenTatsache |frequenzy: 1
NamedEntity-Organisation: Investor-Staat-Streitigkeiten |frequenzy: 1
NamedEntity-Organisation: à la Hollywood |frequenzy: 1
NamedEntity-Organisation: Martin-­Luther-Universität Halle-Wittenberg |frequenzy: 1
NamedEntity-Organisation: Modi-SARS“-Virus |frequenzy: 1
NamedEntity-Organisation: IPCC der Wissenschaft |frequenzy: 1
NamedEntity-Organisation: EUNAVFOR MED 629  |frequenzy: 1
NamedEntity-Organisation: Bayer/ |frequenzy: 1
NamedEntity-Organisation: Covid-19 Technology Access Pool |frequenzy: 1
NamedEntity-Organisation: Union sang- und klanglos |frequenzy: 1
NamedEntity-Organisation: Bereichen Sport |frequenzy: 1
NamedEntity-Organisation: Linke-Fraktion |frequenzy: 1
NamedEntity-Organisation: Beitrags- und Steuerzahler |frequenzy: 1
NamedEntity-Organisation: Beschaffungsamt |frequenzy: 1
NamedEntity-Organisation: Rat der Europäischen Union |frequenzy: 1
NamedEntity-Organisation: BIP-Steigerung |frequenzy: 1
