NamedEntity-Organisation: CDU |frequenzy: 5237
NamedEntity-Organisation: Jahr Grunderwerbsteuer |frequenzy: 1
NamedEntity-Organisation: EU-Agrarprodukten |frequenzy: 1
NamedEntity-Organisation: Epoch Times |frequenzy: 1
NamedEntity-Organisation: CVD |frequenzy: 1
NamedEntity-Organisation: EEG-Novellen |frequenzy: 1
NamedEntity-Organisation: Gehörlosen-Sportverband |frequenzy: 1
NamedEntity-Organisation: rot-rot-grüne Berliner Landesregierung |frequenzy: 1
NamedEntity-Organisation: Starkregenfälle |frequenzy: 1
NamedEntity-Organisation: Ach Göttchen! |frequenzy: 1
NamedEntity-Organisation: Zeit für Solidarität |frequenzy: 1
NamedEntity-Organisation: Westafrikanische Wirtschaftsgemeinschaft |frequenzy: 1
NamedEntity-Organisation: demokratischen Meinungs- und Willensbildungsprozesses |frequenzy: 1
NamedEntity-Organisation: BA für Anträge aus dem Ausland |frequenzy: 1
NamedEntity-Organisation: Borchert-Idee |frequenzy: 1
NamedEntity-Organisation: Europäischen Jahr |frequenzy: 1
NamedEntity-Organisation: Intensivpatienten |frequenzy: 1
NamedEntity-Organisation: Füreinandereinstehen der Generationen |frequenzy: 1
NamedEntity-Organisation: Landesverbandes der Jüdischen Gemeinden von Nordrhein |frequenzy: 1
NamedEntity-Organisation: Kommunistin |frequenzy: 1
NamedEntity-Organisation: dia­gnoseorientierten |frequenzy: 1
NamedEntity-Organisation: Atemschutz |frequenzy: 1
NamedEntity-Organisation: European Medical School |frequenzy: 1
NamedEntity-Organisation: Humboldt-Universität  |frequenzy: 1
NamedEntity-Organisation: Team People of Colour |frequenzy: 1
NamedEntity-Organisation: ESM-Änderungsvertrags |frequenzy: 1
NamedEntity-Organisation: Duckmäusertums |frequenzy: 1
NamedEntity-Organisation: German Marshall Fund |frequenzy: 1
NamedEntity-Organisation: deutschen Demokraten |frequenzy: 1
NamedEntity-Organisation: Innenminister |frequenzy: 1
NamedEntity-Organisation: Verbandes der Chemischen Industrie |frequenzy: 1
NamedEntity-Organisation: Gewalt- und Autoritarismuspandemie |frequenzy: 1
NamedEntity-Organisation: Kindergeld­erhöhung |frequenzy: 1
NamedEntity-Organisation: Wirksame Schmerzausschaltung |frequenzy: 1
NamedEntity-Organisation: ÖPNV-Optimierung |frequenzy: 1
NamedEntity-Organisation: Gesellschaft jeden Tag |frequenzy: 1
NamedEntity-Organisation: Bundes Deutscher Verwaltungsrichter |frequenzy: 1
NamedEntity-Organisation: Freiwilligen Sozialen Jahres |frequenzy: 1
NamedEntity-Organisation: Afghanischen Frauenvereins |frequenzy: 1
NamedEntity-Organisation: Kommission der Europäischen Union |frequenzy: 1
NamedEntity-Organisation: DECT |frequenzy: 1
NamedEntity-Organisation: FCA |frequenzy: 1
NamedEntity-Organisation: DDR-Heim |frequenzy: 1
NamedEntity-Organisation: angebracht;denn |frequenzy: 1
NamedEntity-Organisation: schwedische KI |frequenzy: 1
NamedEntity-Organisation: Zeit Warnhinweise |frequenzy: 1
NamedEntity-Organisation: FTTH-Ausbau |frequenzy: 1
NamedEntity-Organisation: Deutsche Antibiotika-Resistenzstrategie |frequenzy: 1
NamedEntity-Organisation: Divisionschef Deutschland |frequenzy: 1
NamedEntity-Organisation: Union der Umweltetat |frequenzy: 1
NamedEntity-Organisation: Hausdurchsuchungen |frequenzy: 1
NamedEntity-Organisation: Servus! |frequenzy: 1
NamedEntity-Organisation: LKÄ-Chefs |frequenzy: 1
NamedEntity-Organisation: Otto-von-Guericke-Universität |frequenzy: 1
NamedEntity-Organisation: Grundpfeiler Ernährung und Bewegung |frequenzy: 1
NamedEntity-Organisation: Riesenjob „Der Spiegel |frequenzy: 1
NamedEntity-Organisation: Barenboim-Said-Akademie |frequenzy: 1
NamedEntity-Organisation: Anti-Daesh-Mandat |frequenzy: 1
NamedEntity-Organisation: Bereichen Mikroelektronik |frequenzy: 1
NamedEntity-Organisation: Deutschen Verband Unabhängiger Prüflaboratorien |frequenzy: 1
NamedEntity-Organisation: Weltbank letztes Jahr |frequenzy: 1
NamedEntity-Organisation: Unser Parlament |frequenzy: 1
NamedEntity-Organisation: deutschen Beamtinnen und Beamten |frequenzy: 1
NamedEntity-Organisation: Pflegepersonals für bürokratische Formalien |frequenzy: 1
NamedEntity-Organisation: Aktion der Hafenbeschäftigten |frequenzy: 1
NamedEntity-Organisation: Landtagswahlprogramm für Sachsen-Anhalt |frequenzy: 1
NamedEntity-Organisation: HBV |frequenzy: 1
NamedEntity-Organisation: Österreichischen Forschungsstiftung für Internationale Entwicklung |frequenzy: 1
NamedEntity-Organisation: schwedischen Regierung |frequenzy: 1
NamedEntity-Organisation: ablehnt – |frequenzy: 1
NamedEntity-Organisation: Waldrodungen |frequenzy: 1
NamedEntity-Organisation: Zukunft – Genau |frequenzy: 1
NamedEntity-Organisation: www csu de |frequenzy: 1
NamedEntity-Organisation: Migrations- und Integrationspolitik |frequenzy: 1
NamedEntity-Organisation: Granden der Wissenschaft |frequenzy: 1
NamedEntity-Organisation: Zeit für Parität |frequenzy: 1
NamedEntity-Organisation: libanesischen Parlament |frequenzy: 1
NamedEntity-Organisation: Alltagsheldin |frequenzy: 1
NamedEntity-Organisation: Kurzintervention |frequenzy: 1
NamedEntity-Organisation: Wirecard-Absturz |frequenzy: 1
NamedEntity-Organisation: AV |frequenzy: 1
NamedEntity-Organisation: Denkfehler! |frequenzy: 1
NamedEntity-Organisation: Liebe Frau Minister! |frequenzy: 1
NamedEntity-Organisation: Bernd Lucke |frequenzy: 1
NamedEntity-Organisation: EU-Romantikern |frequenzy: 1
NamedEntity-Organisation: afrikanischen Löwen |frequenzy: 1
NamedEntity-Organisation: Leiters |frequenzy: 1
NamedEntity-Organisation: Gemeinsamen Verfassungskommission |frequenzy: 1
NamedEntity-Organisation: Beschwichtigendes Wunschdenken |frequenzy: 1
NamedEntity-Organisation: Versicherung für Staatsdienerinnen und Staatsdiener |frequenzy: 1
NamedEntity-Organisation: EU Genau |frequenzy: 1
NamedEntity-Organisation: Homeoffice Arbeiten |frequenzy: 1
NamedEntity-Organisation: Samsung |frequenzy: 1
NamedEntity-Organisation: EU-Pauschalreiserechtlinie |frequenzy: 1
NamedEntity-Organisation: Hertha BSC |frequenzy: 1
NamedEntity-Organisation: Hic Rhodos |frequenzy: 1
NamedEntity-Organisation: Institute vom Bankenaufsichtsrecht |frequenzy: 1
NamedEntity-Organisation: Keinesfalls |frequenzy: 1
NamedEntity-Organisation: Einheitsfront |frequenzy: 1
NamedEntity-Organisation: Tollhaus |frequenzy: 1
NamedEntity-Organisation: Sexuelle Identität |frequenzy: 1
NamedEntity-Organisation: Resettlement-Programm der Vereinten Nationen |frequenzy: 1
NamedEntity-Organisation: Europäischen Generalstaatsanwältin |frequenzy: 1
NamedEntity-Organisation: Bürger Syriens |frequenzy: 1
NamedEntity-Organisation: Goldenen Plan Sport |frequenzy: 1
NamedEntity-Organisation: Europäische Union für Kosovo |frequenzy: 1
NamedEntity-Organisation: UN-Ausgaben |frequenzy: 1
NamedEntity-Organisation: Bundesverband Deutscher Zeitungsverleger |frequenzy: 1
NamedEntity-Organisation: Hufe! |frequenzy: 1
NamedEntity-Organisation: CDU-Gesundheitsminister |frequenzy: 1
NamedEntity-Organisation: die Grünen und Sozialisten |frequenzy: 1
NamedEntity-Organisation: Back Doors |frequenzy: 1
NamedEntity-Organisation: Tempo für |frequenzy: 1
NamedEntity-Organisation: Bundesverband KI |frequenzy: 1
NamedEntity-Organisation: Landesbank Baden-Württemberg |frequenzy: 1
NamedEntity-Organisation: Dogmatisch |frequenzy: 1
NamedEntity-Organisation: Gaskraftwerk Irsching |frequenzy: 1
NamedEntity-Organisation: Deutsche! Kauft |frequenzy: 1
NamedEntity-Organisation: Regenwald am Amazonas |frequenzy: 1
NamedEntity-Organisation: EU-Verteidigungsfonds |frequenzy: 1
NamedEntity-Organisation: Mein Kollege Luksic |frequenzy: 1
NamedEntity-Organisation: Organisation von Information |frequenzy: 1
NamedEntity-Organisation: Unfair! |frequenzy: 1
NamedEntity-Organisation: OWiG |frequenzy: 1
NamedEntity-Organisation: Rentenanwartschaft |frequenzy: 1
NamedEntity-Organisation: Landesamtes für Verfassungsschutz Nordrhein-Westfalen |frequenzy: 1
NamedEntity-Organisation: Schonfrist |frequenzy: 1
NamedEntity-Organisation: EVS-Daten |frequenzy: 1
NamedEntity-Organisation: Banken-Finanzierungsgremium |frequenzy: 1
NamedEntity-Organisation: Auswärtigen Kultur- und Bildungspolitik |frequenzy: 1
NamedEntity-Organisation: Finanzminister Steinbrück |frequenzy: 1
NamedEntity-Organisation: Minister für den deutschen Mittelstand |frequenzy: 1
NamedEntity-Organisation: Technischen Universität Berlin |frequenzy: 1
NamedEntity-Organisation: Zweiten Bundesliga |frequenzy: 1
NamedEntity-Organisation: Bund den Aufwuchs |frequenzy: 1
NamedEntity-Organisation: Deutschlands Netzengpässe |frequenzy: 1
NamedEntity-Organisation: italienischen Küstenwache |frequenzy: 1
NamedEntity-Organisation: VN-Sicherheitsratsresolution |frequenzy: 1
NamedEntity-Organisation: Parken auf |frequenzy: 1
NamedEntity-Organisation: AfD Unter Buchstabe  |frequenzy: 1
NamedEntity-Organisation: SPD-Bürgermeisterin |frequenzy: 1
NamedEntity-Organisation: konkretGeld |frequenzy: 1
NamedEntity-Organisation: Bahamas Leaks |frequenzy: 1
NamedEntity-Organisation: Post Folgendes |frequenzy: 1
NamedEntity-Organisation: CVM |frequenzy: 1
NamedEntity-Organisation: IS Und |frequenzy: 1
NamedEntity-Organisation: EEG-Gesetzes |frequenzy: 1
NamedEntity-Organisation: Presserat |frequenzy: 1
NamedEntity-Organisation: Außen-, Entwicklungs-, Sicherheits- |frequenzy: 1
NamedEntity-Organisation: Pflegeethik Initiative Deutschland e   |frequenzy: 1
NamedEntity-Organisation: Superreichen! |frequenzy: 1
NamedEntity-Organisation: Nationalen Volkskongresses |frequenzy: 1
NamedEntity-Organisation: Coronapandemie für Deutschland |frequenzy: 1
NamedEntity-Organisation: Netzwerkes Europäischer Eisenbahnen |frequenzy: 1
NamedEntity-Organisation: Bund Direkthilfen |frequenzy: 1
NamedEntity-Organisation: Europäischen Union zu Großbritannien |frequenzy: 1
NamedEntity-Organisation: dpa getan |frequenzy: 1
NamedEntity-Organisation: Elektromobilität Millionen von Arbeitsplätzen |frequenzy: 1
NamedEntity-Organisation: RehbergJosef |frequenzy: 1
NamedEntity-Organisation: Institut Français |frequenzy: 1
NamedEntity-Organisation: Oje! |frequenzy: 1
NamedEntity-Organisation: Etats für Bildung |frequenzy: 1
NamedEntity-Organisation: Fallschwertmaschine |frequenzy: 1
NamedEntity-Organisation: G-7-Präsidentschaft |frequenzy: 1
NamedEntity-Organisation: Permanenz– ich wiederhole |frequenzy: 1
NamedEntity-Organisation: 7Wir |frequenzy: 1
NamedEntity-Organisation: Handwerkerinnen und Handwerkern |frequenzy: 1
NamedEntity-Organisation: Bereitschaft der Vereinten Nationen |frequenzy: 1
NamedEntity-Organisation: Gesellschaft auf uns zukommt |frequenzy: 1
NamedEntity-Organisation: LTE-Ausbau |frequenzy: 1
NamedEntity-Organisation: Unser Deutschland |frequenzy: 1
NamedEntity-Organisation: Mission der Vereinten Nationen |frequenzy: 1
NamedEntity-Organisation: Rundum-sorglos-Pakets |frequenzy: 1
NamedEntity-Organisation: EZB-Chefin |frequenzy: 1
NamedEntity-Organisation: Wählerschaft von Labour |frequenzy: 1
NamedEntity-Organisation: Digital Hubs |frequenzy: 1
NamedEntity-Organisation: türkischen Gesellschaft |frequenzy: 1
NamedEntity-Organisation: US-Linie |frequenzy: 1
NamedEntity-Organisation: Nationale Plattform Elektromobilität |frequenzy: 1
NamedEntity-Organisation: Stiftung den Betroffenen |frequenzy: 1
NamedEntity-Organisation: Mobilfunksignal |frequenzy: 1
NamedEntity-Organisation: SPD-Landesregierungen |frequenzy: 1
NamedEntity-Organisation: IT-Zuständigkeit |frequenzy: 1
NamedEntity-Organisation: Erstattungsverfahrens an das Bundeszentralamt für Steuern |frequenzy: 1
NamedEntity-Organisation: FDP Mit |frequenzy: 1
NamedEntity-Organisation: Werner &  |frequenzy: 1
NamedEntity-Organisation: Deutschen Instituts für Wirtschaftsforschung  |frequenzy: 1
NamedEntity-Organisation: spanischen Regierung |frequenzy: 1
NamedEntity-Organisation: sozialistischen Diktatur |frequenzy: 1
NamedEntity-Organisation: deutschen ODA-Leistungen |frequenzy: 1
NamedEntity-Organisation: Geldwäscheeinheit |frequenzy: 1
NamedEntity-Organisation: Egal ob Wirtschaft |frequenzy: 1
NamedEntity-Organisation: Mainz |frequenzy: 1
NamedEntity-Organisation: Kommunal- und Handwerkerfahrzeuge |frequenzy: 1
NamedEntity-Organisation: SchauwsStefan |frequenzy: 1
NamedEntity-Organisation: EU-Rahmens |frequenzy: 1
NamedEntity-Organisation: Ministers Müller |frequenzy: 1
NamedEntity-Organisation: Maklernund |frequenzy: 1
NamedEntity-Organisation: Westgrenzen der DDR |frequenzy: 1
NamedEntity-Organisation: IT-Großkonzerne |frequenzy: 1
NamedEntity-Organisation: UAE |frequenzy: 1
NamedEntity-Organisation: Union der Völker Europas |frequenzy: 1
NamedEntity-Organisation: Deutschen Qualifikationsrahmen |frequenzy: 1
NamedEntity-Organisation: IT-Sicherheitspolitik |frequenzy: 1
NamedEntity-Organisation: Gothaer Programm |frequenzy: 1
NamedEntity-Organisation: EU-Strukturen |frequenzy: 1
NamedEntity-Organisation: Verband der Deutschen Automobilindustrie |frequenzy: 1
NamedEntity-Organisation: Ab­geltungspauschalen |frequenzy: 1
NamedEntity-Organisation: Health Technology Assessment |frequenzy: 1
NamedEntity-Organisation: Gesellschaft in unserem Land |frequenzy: 1
NamedEntity-Organisation: Herrn Verhofstadt |frequenzy: 1
NamedEntity-Organisation: deutsche Außenministerium |frequenzy: 1
NamedEntity-Organisation: Lions Club Hannover |frequenzy: 1
NamedEntity-Organisation: Zentralen Informationsstelle Autonomer Frauenhäuser |frequenzy: 1
NamedEntity-Organisation: Post Florian PronoldMartin |frequenzy: 1
NamedEntity-Organisation: VN-Einsatz |frequenzy: 1
NamedEntity-Organisation: Pestizid- |frequenzy: 1
NamedEntity-Organisation: Duldungsansprüche |frequenzy: 1
NamedEntity-Organisation: Rückfall Europas |frequenzy: 1
NamedEntity-Organisation: Verkäufern! |frequenzy: 1
NamedEntity-Organisation: Bundeskantinen |frequenzy: 1
NamedEntity-Organisation: Langwierige Gesetzgebung |frequenzy: 1
NamedEntity-Organisation: Aldi Nord |frequenzy: 1
NamedEntity-Organisation: Bundesagentur für Arbeit mit dem Entsendeland |frequenzy: 1
NamedEntity-Organisation: MdL Sauter |frequenzy: 1
NamedEntity-Organisation: Energie- und Verkehrssystems |frequenzy: 1
NamedEntity-Organisation: Post Informationen |frequenzy: 1
NamedEntity-Organisation: Didier-Reynders-Vorschlag |frequenzy: 1
NamedEntity-Organisation: Allzu |frequenzy: 1
NamedEntity-Organisation: internationalen Streitkräfte |frequenzy: 1
NamedEntity-Organisation: deutsche Offshore­unternehmen |frequenzy: 1
NamedEntity-Organisation: Genehmigungs- und Planungsverfahren |frequenzy: 1
NamedEntity-Organisation: DDR Zu Ihrem Antrag „Gigworking |frequenzy: 1
NamedEntity-Organisation: LUV |frequenzy: 1
NamedEntity-Organisation: Organisation der Grauen Wölfe |frequenzy: 1
NamedEntity-Organisation: Herren Bundestagsabgeordnete! |frequenzy: 1
NamedEntity-Organisation: Deutsche Stiftung Friedensforschung  |frequenzy: 1
NamedEntity-Organisation: Internationalen Automobil-Ausstellung |frequenzy: 1
NamedEntity-Organisation: Repräsentantenhaus der großen |frequenzy: 1
NamedEntity-Organisation: New Deal für Klima- und Energiepolitik |frequenzy: 1
NamedEntity-Organisation: Post AG |frequenzy: 1
NamedEntity-Organisation: Medizinischer Fortschritt |frequenzy: 1
NamedEntity-Organisation: Solidarnosc-Bewegung |frequenzy: 1
NamedEntity-Organisation: Deutsche Druck- und Verlagsgesellschaft – die |frequenzy: 1
NamedEntity-Organisation: Ihrem Extremwetterbeispiel |frequenzy: 1
NamedEntity-Organisation: Straftatbestandes der illegalen Einreise |frequenzy: 1
NamedEntity-Organisation: Contergangeschädigten |frequenzy: 1
NamedEntity-Organisation: Atomlobbypartei für Deutschland |frequenzy: 1
NamedEntity-Organisation: Ost-West-Debatte |frequenzy: 1
NamedEntity-Organisation: Europäischen Atomgemeinschaft |frequenzy: 1
NamedEntity-Organisation: Union Ihre Blockadepolitik |frequenzy: 1
NamedEntity-Organisation: Schuljahres! |frequenzy: 1
NamedEntity-Organisation: Ministerium panikgetrieben |frequenzy: 1
NamedEntity-Organisation: Achtsam bleiben“ Meine |frequenzy: 1
NamedEntity-Organisation: Ministers |frequenzy: 1
NamedEntity-Organisation: DDR-Stasichef |frequenzy: 1
NamedEntity-Organisation: White-Wednesday-Bewegung! |frequenzy: 1
NamedEntity-Organisation: ICE-Trassen |frequenzy: 1
NamedEntity-Organisation: Mittelmeerraumes |frequenzy: 1
NamedEntity-Organisation: Lebenselixiers |frequenzy: 1
NamedEntity-Organisation: Leipziger Universität |frequenzy: 1
NamedEntity-Organisation: deutsche Glücksspirale |frequenzy: 1
NamedEntity-Organisation: Herrn Lanz |frequenzy: 1
NamedEntity-Organisation: Berlin Kippa |frequenzy: 1
NamedEntity-Organisation: Deutsche Gesellschaft für Osteuropakunde |frequenzy: 1
NamedEntity-Organisation: ODA-Leistung |frequenzy: 1
NamedEntity-Organisation: Offenlandschaft |frequenzy: 1
NamedEntity-Organisation: Digital European University |frequenzy: 1
NamedEntity-Organisation: The Avengers |frequenzy: 1
NamedEntity-Organisation: Commerzbank deutsche Staatsbeteiligungen |frequenzy: 1
NamedEntity-Organisation: BayWa |frequenzy: 1
NamedEntity-Organisation: EU-Flottenzielen |frequenzy: 1
NamedEntity-Organisation: Menschenrechten! |frequenzy: 1
NamedEntity-Organisation: Technischen Universität Hamburg |frequenzy: 1
NamedEntity-Organisation: Marktanreizprogramm Erneuerbare Energien |frequenzy: 1
NamedEntity-Organisation: Mehr Schumpeter |frequenzy: 1
NamedEntity-Organisation: SPD-Fraktionsvorsitzender |frequenzy: 1
NamedEntity-Organisation: Rot! |frequenzy: 1
NamedEntity-Organisation: KMU-Projektmaßnahmen |frequenzy: 1
NamedEntity-Organisation: Technische Universität Chemnitz |frequenzy: 1
NamedEntity-Organisation: UNESCO-Weltnaturerbes |frequenzy: 1
NamedEntity-Organisation: Global Impact on Migration |frequenzy: 1
NamedEntity-Organisation: Uni Hamburg  |frequenzy: 1
NamedEntity-Organisation: Big Union is watching you now! |frequenzy: 1
NamedEntity-Organisation: Nacht- und Notdienste |frequenzy: 1
NamedEntity-Organisation: Gesundheitsministerium für globale Gesundheit |frequenzy: 1
NamedEntity-Organisation: Kauffrau E-Insurance |frequenzy: 1
NamedEntity-Organisation: Deutschen Bundestages Wassermangel |frequenzy: 1
NamedEntity-Organisation: Worte Ihres |frequenzy: 1
NamedEntity-Organisation: kaufen;das |frequenzy: 1
NamedEntity-Organisation: FSC-Siegel |frequenzy: 1
NamedEntity-Organisation: EU-Generalsekretär |frequenzy: 1
NamedEntity-Organisation: Polygamie |frequenzy: 1
NamedEntity-Organisation: Long Short-Term Algorithm  |frequenzy: 1
NamedEntity-Organisation: BWE |frequenzy: 1
NamedEntity-Organisation: Märchentante |frequenzy: 1
NamedEntity-Organisation: Islamischen Dschihad |frequenzy: 1
NamedEntity-Organisation: linke Partei SADI |frequenzy: 1
NamedEntity-Organisation: Onlinehändler |frequenzy: 1
NamedEntity-Organisation: EZB-Gegner |frequenzy: 1
NamedEntity-Organisation: Vereinten Nationen – ich wiederhole |frequenzy: 1
