NamedEntity-Miscellanies: deutschen |frequenzy: 875
NamedEntity-Miscellanies: Ich mache mir Sorgen |frequenzy: 1
NamedEntity-Miscellanies: zehn Jahre nutzen |frequenzy: 1
NamedEntity-Miscellanies: Friedensverträge |frequenzy: 1
NamedEntity-Miscellanies: Bestenfalls |frequenzy: 1
NamedEntity-Miscellanies: Ministerpräsidentenwahl zur Schachfigur |frequenzy: 1
NamedEntity-Miscellanies: Maklerbüros |frequenzy: 1
NamedEntity-Miscellanies: Digitales ohne ausreichendes Budget |frequenzy: 1
NamedEntity-Miscellanies: United Nations Interim Force |frequenzy: 1
NamedEntity-Miscellanies: TEN-Trassen-Beschluss |frequenzy: 1
NamedEntity-Miscellanies: Die Zeit der Empfehlungen |frequenzy: 1
NamedEntity-Miscellanies: SOLAS-Übereinkommen |frequenzy: 1
NamedEntity-Miscellanies: Eine Teilung des |frequenzy: 1
NamedEntity-Miscellanies: Praktiker  |frequenzy: 1
NamedEntity-Miscellanies: inhaltliches |frequenzy: 1
NamedEntity-Miscellanies: Deutschland im Jahre  |frequenzy: 1
NamedEntity-Miscellanies: Meine Kollegen |frequenzy: 1
NamedEntity-Miscellanies: demKraftverkehr |frequenzy: 1
NamedEntity-Miscellanies: Aktion  |frequenzy: 1
NamedEntity-Miscellanies: Petersburger Dialog |frequenzy: 1
NamedEntity-Miscellanies: Der Barmherzige |frequenzy: 1
NamedEntity-Miscellanies: CIA-Report |frequenzy: 1
NamedEntity-Miscellanies: ­Bismarcks |frequenzy: 1
NamedEntity-Miscellanies: Patentrechten |frequenzy: 1
NamedEntity-Miscellanies: Wer Freiheit |frequenzy: 1
NamedEntity-Miscellanies: PSA |frequenzy: 1
NamedEntity-Miscellanies: reißerischer |frequenzy: 1
NamedEntity-Miscellanies: Im Jahr 2010 |frequenzy: 1
NamedEntity-Miscellanies: Für nächstes Jahr |frequenzy: 1
NamedEntity-Miscellanies: Etat Ihres Hauses |frequenzy: 1
NamedEntity-Miscellanies: 10 Millionen |frequenzy: 1
NamedEntity-Miscellanies: E-Health |frequenzy: 1
NamedEntity-Miscellanies: Fünf Jahre zuvor |frequenzy: 1
NamedEntity-Miscellanies: Kommunalpartei |frequenzy: 1
NamedEntity-Miscellanies: Das hilft uns |frequenzy: 1
NamedEntity-Miscellanies: Schlacht gegen den Coronavirus |frequenzy: 1
NamedEntity-Miscellanies: Super-Versailles |frequenzy: 1
NamedEntity-Miscellanies: CO 2 -Emissionen |frequenzy: 1
NamedEntity-Miscellanies: Taiwan  |frequenzy: 1
NamedEntity-Miscellanies: Unsere Nachfrage |frequenzy: 1
NamedEntity-Miscellanies: Stuttgart 21  |frequenzy: 1
NamedEntity-Miscellanies: vier Jahre gestalten |frequenzy: 1
NamedEntity-Miscellanies: Systems |frequenzy: 1
NamedEntity-Miscellanies: CSU-Verkehrspolitik an:2009 |frequenzy: 1
NamedEntity-Miscellanies: Pool-Abschreibungen |frequenzy: 1
NamedEntity-Miscellanies: Ukraine-Frage |frequenzy: 1
NamedEntity-Miscellanies: Solange Alternativen |frequenzy: 1
NamedEntity-Miscellanies: NATO-Verwendungen |frequenzy: 1
NamedEntity-Miscellanies: Ehepartnern |frequenzy: 1
NamedEntity-Miscellanies: Der Kern |frequenzy: 1
NamedEntity-Miscellanies: Negativkatalog |frequenzy: 1
NamedEntity-Miscellanies: arabischer |frequenzy: 1
NamedEntity-Miscellanies: Mikroelektronik |frequenzy: 1
NamedEntity-Miscellanies: Copernikus-Programm |frequenzy: 1
NamedEntity-Miscellanies: Kon­trollen |frequenzy: 1
NamedEntity-Miscellanies: Frieden für Deutschland |frequenzy: 1
NamedEntity-Miscellanies: fällen – Dafür |frequenzy: 1
NamedEntity-Miscellanies: europäischen Frieden |frequenzy: 1
NamedEntity-Miscellanies: Hepatitis C |frequenzy: 1
NamedEntity-Miscellanies: Finanzholding  |frequenzy: 1
NamedEntity-Miscellanies: Weideschutzzäune |frequenzy: 1
NamedEntity-Miscellanies: Planungsprozess |frequenzy: 1
NamedEntity-Miscellanies: Schüleraustauschs |frequenzy: 1
NamedEntity-Miscellanies: Telekommunikationsbranche bei uns die Netzagentur |frequenzy: 1
NamedEntity-Miscellanies: weinerlichen |frequenzy: 1
NamedEntity-Miscellanies: schlimmer – |frequenzy: 1
NamedEntity-Miscellanies: Amtsblatt der EU |frequenzy: 1
NamedEntity-Miscellanies: SPD-Parteivorsitzenden |frequenzy: 1
NamedEntity-Miscellanies: Upload-Filtern … |frequenzy: 1
NamedEntity-Miscellanies: Die Mehrheit dieses Hauses |frequenzy: 1
NamedEntity-Miscellanies: tun – Ja |frequenzy: 1
NamedEntity-Miscellanies: regierungspolitischer |frequenzy: 1
NamedEntity-Miscellanies: Hirte Professor |frequenzy: 1
NamedEntity-Miscellanies: Zensusgesetz |frequenzy: 1
NamedEntity-Miscellanies: Mindeststrafe ein Jahr |frequenzy: 1
NamedEntity-Miscellanies: Stuttgart ETCS |frequenzy: 1
NamedEntity-Miscellanies: Anis Amri |frequenzy: 1
NamedEntity-Miscellanies: Jamaika-Gespräche |frequenzy: 1
NamedEntity-Miscellanies: AfD weiß |frequenzy: 1
NamedEntity-Miscellanies: Entwicklungneuer Medikamente |frequenzy: 1
NamedEntity-Miscellanies: Deutschland Haupthafter |frequenzy: 1
NamedEntity-Miscellanies: Stasi-IM |frequenzy: 1
NamedEntity-Miscellanies: Hintertüre |frequenzy: 1
NamedEntity-Miscellanies: Sudan Mehrfachidentitäten |frequenzy: 1
NamedEntity-Miscellanies: Die Länder und Kommunen |frequenzy: 1
NamedEntity-Miscellanies: Geehrte Minister Müller |frequenzy: 1
NamedEntity-Miscellanies: Inkassorecht |frequenzy: 1
NamedEntity-Miscellanies: nigerianischen |frequenzy: 1
NamedEntity-Miscellanies: NATO-­Mission |frequenzy: 1
NamedEntity-Miscellanies: Allgemeine Eisenbahngesetz |frequenzy: 1
NamedEntity-Miscellanies: Covid-19-Produkte |frequenzy: 1
NamedEntity-Miscellanies: Dankeschön  |frequenzy: 1
NamedEntity-Miscellanies: Naumann-Kreis |frequenzy: 1
NamedEntity-Miscellanies: nächsten vier Jahre |frequenzy: 1
NamedEntity-Miscellanies: Arzneimittelversender |frequenzy: 1
NamedEntity-Miscellanies: 6   |frequenzy: 1
NamedEntity-Miscellanies: CSU-Generalsekretär Blume |frequenzy: 1
NamedEntity-Miscellanies: VOL Lichtenstein |frequenzy: 1
NamedEntity-Miscellanies: Camps |frequenzy: 1
NamedEntity-Miscellanies: Wissensaustausch |frequenzy: 1
NamedEntity-Miscellanies: BMWi |frequenzy: 1
NamedEntity-Miscellanies: Finanzministerium weiß |frequenzy: 1
NamedEntity-Miscellanies: Korea-Frage |frequenzy: 1
NamedEntity-Miscellanies: Beimischung |frequenzy: 1
NamedEntity-Miscellanies: Prise |frequenzy: 1
NamedEntity-Miscellanies: Covid-Impfung |frequenzy: 1
NamedEntity-Miscellanies: Rechtsbruch  |frequenzy: 1
NamedEntity-Miscellanies: IIb |frequenzy: 1
NamedEntity-Miscellanies: SteinkeFriedrich StraetmannsDr |frequenzy: 1
NamedEntity-Miscellanies: Ocean Cleanup |frequenzy: 1
NamedEntity-Miscellanies: TabeaRößnerBÜNDNIS 90 |frequenzy: 1
NamedEntity-Miscellanies: AfD Einmal |frequenzy: 1
NamedEntity-Miscellanies: Ankündigungsstadium |frequenzy: 1
NamedEntity-Miscellanies: Lockdown-Phase |frequenzy: 1
NamedEntity-Miscellanies: CDU-Mitglieder |frequenzy: 1
NamedEntity-Miscellanies: Sie Vorredner |frequenzy: 1
NamedEntity-Miscellanies: Asoziale |frequenzy: 1
NamedEntity-Miscellanies: Moppi |frequenzy: 1
NamedEntity-Miscellanies: syrisch-türkische |frequenzy: 1
NamedEntity-Miscellanies: Parteitages |frequenzy: 1
NamedEntity-Miscellanies: Hamas-Infrastrukturund |frequenzy: 1
NamedEntity-Miscellanies: Küstenwachen |frequenzy: 1
NamedEntity-Miscellanies: Friede Israels |frequenzy: 1
NamedEntity-Miscellanies: UNO Die |frequenzy: 1
NamedEntity-Miscellanies: Jahr für Jahr ohne |frequenzy: 1
NamedEntity-Miscellanies: natürlich § |frequenzy: 1
NamedEntity-Miscellanies: trifft – |frequenzy: 1
NamedEntity-Miscellanies: Haus vier Jahre nicht |frequenzy: 1
NamedEntity-Miscellanies: Hartz-IV-Knüppel |frequenzy: 1
NamedEntity-Miscellanies: betriebsnahen |frequenzy: 1
NamedEntity-Miscellanies: Anteils von 10  |frequenzy: 1
NamedEntity-Miscellanies: Spielräumen |frequenzy: 1
NamedEntity-Miscellanies: Moritzburger Erklärung |frequenzy: 1
NamedEntity-Miscellanies: Liste des Unerledigten |frequenzy: 1
NamedEntity-Miscellanies: Kollege Herr Albani |frequenzy: 1
NamedEntity-Miscellanies: Jahr 2030 Zur |frequenzy: 1
NamedEntity-Miscellanies: Pfandflaschen |frequenzy: 1
NamedEntity-Miscellanies: P44 |frequenzy: 1
NamedEntity-Miscellanies: RenateKünastBÜNDNIS 90 |frequenzy: 1
NamedEntity-Miscellanies: Jahr 2026 |frequenzy: 1
NamedEntity-Miscellanies: Die Empörungsgeschwader |frequenzy: 1
NamedEntity-Miscellanies: Redenschreiben |frequenzy: 1
NamedEntity-Miscellanies: Behinderten-Pauschbetrags  |frequenzy: 1
NamedEntity-Miscellanies: Kreuzzug der Bundesregierung gegen die Autobranche |frequenzy: 1
NamedEntity-Miscellanies: Kosovokrieg |frequenzy: 1
NamedEntity-Miscellanies: Der frühere Bundesnachrichtenchef |frequenzy: 1
NamedEntity-Miscellanies: Rolle der Vereinten Nationen |frequenzy: 1
NamedEntity-Miscellanies: Neue Halberg Guss |frequenzy: 1
NamedEntity-Miscellanies: 9 Millionen |frequenzy: 1
NamedEntity-Miscellanies: Leitantrages |frequenzy: 1
NamedEntity-Miscellanies: Herzlichen Glückwunsch |frequenzy: 1
NamedEntity-Miscellanies: Wohnungseigentumsgesetzes |frequenzy: 1
NamedEntity-Miscellanies: Ihr Unwille |frequenzy: 1
NamedEntity-Miscellanies: FDP-Ansatz |frequenzy: 1
NamedEntity-Miscellanies: Tag der Arbeit |frequenzy: 1
NamedEntity-Miscellanies: Deutsch-Französischen Arbeitsgruppe |frequenzy: 1
NamedEntity-Miscellanies: Bahncard |frequenzy: 1
NamedEntity-Miscellanies: too important to fail“ Vielen |frequenzy: 1
NamedEntity-Miscellanies: Herbst 2015 Milton Friedman |frequenzy: 1
NamedEntity-Miscellanies: Asylpaket II |frequenzy: 1
NamedEntity-Miscellanies: Frieden zu Freiheit und auch Wohlstand |frequenzy: 1
NamedEntity-Miscellanies: Digitalisierungsmaßnahmen |frequenzy: 1
NamedEntity-Miscellanies: Force de frappe |frequenzy: 1
NamedEntity-Miscellanies: paradoxe |frequenzy: 1
NamedEntity-Miscellanies: abzurutschen |frequenzy: 1
NamedEntity-Miscellanies: Dächern |frequenzy: 1
NamedEntity-Miscellanies: Jahr 4 |frequenzy: 1
NamedEntity-Miscellanies: In anderen Ländern |frequenzy: 1
NamedEntity-Miscellanies: PFLP |frequenzy: 1
NamedEntity-Miscellanies: Coronaleugnern |frequenzy: 1
NamedEntity-Miscellanies: Numerus clausus |frequenzy: 1
NamedEntity-Miscellanies: WhatsApp-Nachricht |frequenzy: 1
NamedEntity-Miscellanies: Rix |frequenzy: 1
NamedEntity-Miscellanies: vermissen – Deshalb |frequenzy: 1
NamedEntity-Miscellanies: Kindern die Zukunft Deutschlands |frequenzy: 1
NamedEntity-Miscellanies: Schlechten |frequenzy: 1
NamedEntity-Miscellanies: Beste für Europa |frequenzy: 1
NamedEntity-Miscellanies: Andersgläubiger |frequenzy: 1
NamedEntity-Miscellanies: kurzes Wort |frequenzy: 1
NamedEntity-Miscellanies: Welt Frieden |frequenzy: 1
NamedEntity-Miscellanies: Funklöcher  |frequenzy: 1
NamedEntity-Miscellanies: Überbauverbot von Glasfasernetzen |frequenzy: 1
NamedEntity-Miscellanies: IT-Serviceleistungen für Bund und Länder |frequenzy: 1
NamedEntity-Miscellanies: NicolaisenMichaela NollDr |frequenzy: 1
NamedEntity-Miscellanies: Börsenleitindex DAX |frequenzy: 1
NamedEntity-Miscellanies: Besatzungszonen |frequenzy: 1
NamedEntity-Miscellanies: SPD-Urgestein Pawelczyk |frequenzy: 1
NamedEntity-Miscellanies: Gesetzemachen |frequenzy: 1
NamedEntity-Miscellanies: Olympischen Spielen |frequenzy: 1
NamedEntity-Miscellanies: Berechnungsmethode |frequenzy: 1
NamedEntity-Miscellanies: BMBF-Haushaltsplansystematik |frequenzy: 1
NamedEntity-Miscellanies: Jahr Milliarden |frequenzy: 1
NamedEntity-Miscellanies: Spotify |frequenzy: 1
NamedEntity-Miscellanies: Anschlägen des 11  September 2001 |frequenzy: 1
NamedEntity-Miscellanies: Gesetze des Bundes |frequenzy: 1
NamedEntity-Miscellanies: Hamas-Terroristen Israel |frequenzy: 1
NamedEntity-Miscellanies: Flüchtlingsfrage im Jahr 2015 |frequenzy: 1
NamedEntity-Miscellanies: mitRenditeerwartungen |frequenzy: 1
NamedEntity-Miscellanies: Tag für Tag vor Augen |frequenzy: 1
NamedEntity-Miscellanies: Parlamentsbeteiligungsgesetz |frequenzy: 1
NamedEntity-Miscellanies: TARGET2-Außenständen |frequenzy: 1
NamedEntity-Miscellanies: 250 im Jahr |frequenzy: 1
NamedEntity-Miscellanies: Hartz-IV-Aufstocker |frequenzy: 1
NamedEntity-Miscellanies: Sapad 2017 Ja |frequenzy: 1
NamedEntity-Miscellanies: Vertrag über gute Nachbarschaft |frequenzy: 1
NamedEntity-Miscellanies: GDWS |frequenzy: 1
NamedEntity-Miscellanies: Euro Sozialversicherungsbeiträge |frequenzy: 1
NamedEntity-Miscellanies: E-Lastenrädern |frequenzy: 1
NamedEntity-Miscellanies: SchneiderUwe SchulzThomas |frequenzy: 1
NamedEntity-Miscellanies: Weiter-so |frequenzy: 1
NamedEntity-Miscellanies: 80 Jahre Überfall |frequenzy: 1
NamedEntity-Miscellanies: Inländer |frequenzy: 1
NamedEntity-Miscellanies: GIF |frequenzy: 1
NamedEntity-Miscellanies: elektronischen Akte |frequenzy: 1
NamedEntity-Miscellanies: Adoptionshilfe-Gesetz |frequenzy: 1
NamedEntity-Miscellanies: Debatte im Jahr  |frequenzy: 1
NamedEntity-Miscellanies: Jahr für Jahr neue Rekordwerte |frequenzy: 1
NamedEntity-Miscellanies: hat“ Mal |frequenzy: 1
NamedEntity-Miscellanies: Außenbereichsflächen |frequenzy: 1
NamedEntity-Miscellanies: Die Kollegin Kappert-Gonther |frequenzy: 1
NamedEntity-Miscellanies: Schneewittchen |frequenzy: 1
NamedEntity-Miscellanies: gut – |frequenzy: 1
NamedEntity-Miscellanies: Schutzgarantie |frequenzy: 1
NamedEntity-Miscellanies: SPD-Frauen |frequenzy: 1
NamedEntity-Miscellanies: Fairtrade |frequenzy: 1
NamedEntity-Miscellanies: Immobilienboom |frequenzy: 1
NamedEntity-Miscellanies: CSUJens Koeppen |frequenzy: 1
NamedEntity-Miscellanies: Geldforderungen jedes Jahr |frequenzy: 1
NamedEntity-Miscellanies: AfD im Jahr 2015 |frequenzy: 1
NamedEntity-Miscellanies: Vereinten Nationen –  |frequenzy: 1
NamedEntity-Miscellanies: Die Zeit“ Spenden |frequenzy: 1
NamedEntity-Miscellanies: Euro-Raumes |frequenzy: 1
NamedEntity-Miscellanies: CO2-Steuer  |frequenzy: 1
NamedEntity-Miscellanies: Trump-Plan |frequenzy: 1
NamedEntity-Miscellanies: Nichtbeitragszahlern |frequenzy: 1
NamedEntity-Miscellanies: antiparlamentarischen |frequenzy: 1
NamedEntity-Miscellanies: Ihr Kronzeuge |frequenzy: 1
NamedEntity-Miscellanies: FDP-Fraktion Dr  Jens Brandenburg |frequenzy: 1
NamedEntity-Miscellanies: Zerrbildes |frequenzy: 1
NamedEntity-Miscellanies: Das müssen wir irgendwie einfangen |frequenzy: 1
NamedEntity-Miscellanies: MollSiemtje MöllerBettina |frequenzy: 1
NamedEntity-Miscellanies: Europäisches Parlament |frequenzy: 1
NamedEntity-Miscellanies: Niemanden |frequenzy: 1
NamedEntity-Miscellanies: Sieben Jahre |frequenzy: 1
NamedEntity-Miscellanies: quälenden |frequenzy: 1
NamedEntity-Miscellanies: Facebook  |frequenzy: 1
NamedEntity-Miscellanies: Pflichtdiensten |frequenzy: 1
NamedEntity-Miscellanies: ideologisches |frequenzy: 1
NamedEntity-Miscellanies: Ausschusses  |frequenzy: 1
NamedEntity-Miscellanies: Benz Patent-Motorwagen |frequenzy: 1
NamedEntity-Miscellanies: Notizbücher |frequenzy: 1
NamedEntity-Miscellanies: Gesetzgebungsprozess |frequenzy: 1
NamedEntity-Miscellanies: TUI-Angestellten |frequenzy: 1
NamedEntity-Miscellanies: Liebe Frau Brugger |frequenzy: 1
NamedEntity-Miscellanies: Mission der Afrikanischen Union in |frequenzy: 1
NamedEntity-Miscellanies: Repräsentanz von Frauen |frequenzy: 1
NamedEntity-Miscellanies: Adamsit |frequenzy: 1
NamedEntity-Miscellanies: Bundestagswahl 2013 |frequenzy: 1
NamedEntity-Miscellanies: CO2-Ziele |frequenzy: 1
NamedEntity-Miscellanies: 21  Jahrhunderts in Gefahr |frequenzy: 1
NamedEntity-Miscellanies: Vaterlandsliebe |frequenzy: 1
NamedEntity-Miscellanies: Einzelplan für Arbeit und Soziales |frequenzy: 1
NamedEntity-Miscellanies: Geist der Freiheit der Wissenschaft |frequenzy: 1
NamedEntity-Miscellanies: Kameradschaft |frequenzy: 1
NamedEntity-Miscellanies: DRV  |frequenzy: 1
NamedEntity-Miscellanies: Bambara  |frequenzy: 1
NamedEntity-Miscellanies: Das sehen wir exakt |frequenzy: 1
NamedEntity-Miscellanies: Beitrags­ausfälle |frequenzy: 1
NamedEntity-Miscellanies: Liebe Gäste des Deutschen Bundestages! |frequenzy: 1
NamedEntity-Miscellanies: LSBTI |frequenzy: 1
NamedEntity-Miscellanies: Bundesnaturschutzgesetz |frequenzy: 1
NamedEntity-Miscellanies: Mann über die Frau |frequenzy: 1
NamedEntity-Miscellanies: Der Neue Kämmerer |frequenzy: 1
NamedEntity-Miscellanies: Minderversorgung |frequenzy: 1
NamedEntity-Miscellanies: Zeit – |frequenzy: 1
NamedEntity-Miscellanies: Liebe Verbraucher |frequenzy: 1
NamedEntity-Miscellanies: Das Gesetz zur steuerlichen Förderung |frequenzy: 1
NamedEntity-Miscellanies: Vertrag in Rechtskraft |frequenzy: 1
NamedEntity-Miscellanies: JungeJosip JuratovicThomas JurkOliver |frequenzy: 1
NamedEntity-Miscellanies: Whistleblower-Studie |frequenzy: 1
NamedEntity-Miscellanies: Qualifikation von Erziehern |frequenzy: 1
NamedEntity-Miscellanies: lakonisches |frequenzy: 1
NamedEntity-Miscellanies: Guter Ganztag |frequenzy: 1
NamedEntity-Miscellanies: Jugendstrafe |frequenzy: 1
NamedEntity-Miscellanies: Whatever it takes |frequenzy: 1
NamedEntity-Miscellanies: Laienanwendung |frequenzy: 1
NamedEntity-Miscellanies: Trennungsgebot  |frequenzy: 1
NamedEntity-Miscellanies: PISA-Vergleich |frequenzy: 1
NamedEntity-Miscellanies: europäischen Kriege |frequenzy: 1
NamedEntity-Miscellanies: Wissenschaftlichkeit |frequenzy: 1
NamedEntity-Miscellanies: Jahr 2021 Noch |frequenzy: 1
NamedEntity-Miscellanies: All gegen die Sowjetunion |frequenzy: 1
NamedEntity-Miscellanies: Ja zur Extremismusprävention |frequenzy: 1
NamedEntity-Miscellanies: Kroko-Tränen |frequenzy: 1
NamedEntity-Miscellanies: Schwarz-Weiß-Denken |frequenzy: 1
NamedEntity-Miscellanies: 1 Million Euro |frequenzy: 1
NamedEntity-Miscellanies: Jahr 2016 |frequenzy: 1
NamedEntity-Miscellanies: werden - |frequenzy: 1
NamedEntity-Miscellanies: ZIM  |frequenzy: 1
NamedEntity-Miscellanies: CO2-Emittenten |frequenzy: 1
NamedEntity-Miscellanies: Medizinprodukte-EU-Anpassungsgesetz |frequenzy: 1
NamedEntity-Miscellanies: NGO- |frequenzy: 1
NamedEntity-Miscellanies: Diplomatisch |frequenzy: 1
NamedEntity-Miscellanies: Teil II |frequenzy: 1
NamedEntity-Miscellanies: türkischem |frequenzy: 1
NamedEntity-Miscellanies: HHVG |frequenzy: 1
NamedEntity-Miscellanies: Report |frequenzy: 1
NamedEntity-Miscellanies: Coronajahr |frequenzy: 1
NamedEntity-Miscellanies: Mission in absehbarer Zeit |frequenzy: 1
NamedEntity-Miscellanies: Das gilt im Übrigen |frequenzy: 1
NamedEntity-Miscellanies: Jahr 2009 |frequenzy: 1
NamedEntity-Miscellanies: Waffenexporten |frequenzy: 1
NamedEntity-Miscellanies: Die Planungen |frequenzy: 1
NamedEntity-Miscellanies: Johann-Heinrich-von-Thünen-Instituts |frequenzy: 1
NamedEntity-Miscellanies: China-freundlichen Generaldirektors |frequenzy: 1
NamedEntity-Miscellanies: unempathischer |frequenzy: 1
NamedEntity-Miscellanies: Haushaltsbelastungen |frequenzy: 1
NamedEntity-Miscellanies: ReaktorsicherheitBundesministerin BMUBDr |frequenzy: 1
NamedEntity-Miscellanies: Göttinger Ausländerbehörde |frequenzy: 1
NamedEntity-Miscellanies: Opel-Geschäftsführung |frequenzy: 1
NamedEntity-Miscellanies: Hofstaatsschranzentum |frequenzy: 1
NamedEntity-Miscellanies: Gesetz Betroffenen |frequenzy: 1
NamedEntity-Miscellanies: Einsatzbereitschaft |frequenzy: 1
NamedEntity-Miscellanies: Kollegin Staffler |frequenzy: 1
NamedEntity-Miscellanies: A 5 |frequenzy: 1
NamedEntity-Miscellanies: Vermögensgesetz |frequenzy: 1
NamedEntity-Miscellanies: eco – Verband |frequenzy: 1
NamedEntity-Miscellanies: Exkremente am Schuh |frequenzy: 1
NamedEntity-Miscellanies: Bosbach-Doktrin |frequenzy: 1
NamedEntity-Miscellanies: Merkel-Jahre |frequenzy: 1
NamedEntity-Miscellanies: 18  Lebensjahres |frequenzy: 1
NamedEntity-Miscellanies: Brennstoffemissionshandelsgesetzes |frequenzy: 1
NamedEntity-Miscellanies: innerdeutschen Grenze |frequenzy: 1
NamedEntity-Miscellanies: Beratungs- und Beschäftigungszentren |frequenzy: 1
NamedEntity-Miscellanies: Neusprech Ihrer Pressemitteilung |frequenzy: 1
NamedEntity-Miscellanies: sowjetischen Militäradministration |frequenzy: 1
NamedEntity-Miscellanies: Unternehmenswertes |frequenzy: 1
NamedEntity-Miscellanies: Regierungnoch zur Staatsnorm |frequenzy: 1
NamedEntity-Miscellanies: Ein kräftiger Mann |frequenzy: 1
NamedEntity-Miscellanies: Agenda von Frankreich |frequenzy: 1
NamedEntity-Miscellanies: unwesentlicher |frequenzy: 1
NamedEntity-Miscellanies: DDR Das |frequenzy: 1
NamedEntity-Miscellanies: Familienzeit |frequenzy: 1
NamedEntity-Miscellanies: MedEvac |frequenzy: 1
NamedEntity-Miscellanies: Zeit der Willkommenskultur |frequenzy: 1
NamedEntity-Miscellanies: Freiheit im Internet  |frequenzy: 1
NamedEntity-Miscellanies: Dr MatthiasHeiderCDU |frequenzy: 1
NamedEntity-Miscellanies: Kohlegesetz |frequenzy: 1
NamedEntity-Miscellanies: Wir nähern uns dem Höhepunkt |frequenzy: 1
NamedEntity-Miscellanies: Eingabe des Begriffs „Transparenzregister“ |frequenzy: 1
NamedEntity-Miscellanies: Nachbarschaftsvertrages |frequenzy: 1
NamedEntity-Miscellanies: CDU-Abgeordneter |frequenzy: 1
NamedEntity-Miscellanies: Ds |frequenzy: 1
NamedEntity-Miscellanies: Wir Europäer |frequenzy: 1
NamedEntity-Miscellanies: GAP-Konditionalitäten-Gesetz |frequenzy: 1
NamedEntity-Miscellanies: meiner SPD-Fraktion |frequenzy: 1
NamedEntity-Miscellanies: Wellenbrecher-Shutdown |frequenzy: 1
